evt,min,loc_err_h,loc_err_z,loc_err_resid,loc_num_st,loc_min_dist,loc_avg_dist,loc_stdev_dist,loc_azim_gap_1,loc_azim_gap_2,mag,mag_err,mag_num_st
23590911,3,5.90452,6.34008,1.57811,22,206.9646184,1755.38948267,882.3257148,111.149,127.896,5.32791,0.110605,10
23590911,4,6.05601,7.4549,1.46196,33,208.5857686,2210.25456465,1034.00594581,97.28,114.066,5.37046,0.096415,14
23590911,5,5.34479,7.10259,1.44979,44,205.9505656,2678.63735186,1218.08733585,84.7546,99.53,5.34168,0.116095,15
23590911,6,6.43713,9.03587,1.4404,50,205.1066335,2930.55766414,1337.38971448,84.7157,99.4951,5.34186,0.116625,15
23590911,7,6.35825,9.09453,1.45345,54,205.1066335,3130.32074509,1470.57776448,83.534,98.3135,5.34186,0.116625,15
23590911,8,6.04198,8.66305,1.43791,59,204.8297704,3435.74231675,1736.20364915,83.5232,97.6491,5.34358,0.113515,14
23590911,9,6.05897,8.65646,1.43695,63,204.0981402,3703.67954572,1974.30970052,83.5537,97.6526,5.34394,0.113565,14
23590911,10,6.69547,9.20305,1.43185,69,204.0981402,4111.64081696,2311.33053024,64.5176,78.6165,5.34394,0.113565,14
23590911,11,6.92463,9.34319,1.43414,74,204.0981402,4459.73138495,2586.60185425,64.5176,78.6165,5.34394,0.113565,14
23590911,12,6.92463,9.34319,1.4323,75,204.0981402,4459.73138495,2586.60185425,64.5176,78.6165,5.34394,0.113565,14
23590911,13,6.92463,9.34319,1.4323,75,204.0981402,4459.73138495,2586.60185425,64.5176,78.6165,5.34394,0.113565,14
23590911,14,6.92463,9.34319,1.4323,75,204.0981402,4459.73138495,2586.60185425,64.5176,78.6165,5.34394,0.113565,14
23590911,15,6.92463,9.34319,1.4323,75,204.0981402,4459.73138495,2586.60185425,64.5176,78.6165,5.34394,0.113565,14
23590911,16,6.959,9.27411,1.43296,81,204.0981402,5198.07466747,3466.92822681,45.0039,59.1028,5.34394,0.113565,14
22143571,1,6.75456,13693.5,0.745697,13,326.1925435,1245.13059498,556.331633362,62.809,120.733,4.83432,0.267595,2
22143571,2,7.16046,6575.66,1.35614,26,326.5038755,1662.50223142,612.267119147,62.6881,95.8775,4.62915,0,3
22143571,3,7.17385,6851.34,1.25164,41,325.4698085,2050.30240546,735.768705983,62.8254,96.0133,5.10147,0.2659,6
22143571,4,7.21611,6801.11,1.23297,47,325.7689096,2252.69130205,869.478043617,62.709,95.9597,5.1065,0.30686,7
22143571,5,7.19499,6830.28,1.22699,51,326.0691226,2385.59743084,952.58024785,62.5928,95.906,5.1094,0.28259,8
22143571,6,7.19499,6830.28,1.21806,52,326.0691226,2358.98842679,943.10514645,62.5928,95.906,5.1094,0.28259,8
22143571,7,7.21087,6777.05,1.21801,53,325.7689096,2508.50251948,1110.879787,62.709,95.9597,5.10938,0.28275,8
22143571,8,7.29129,6671.64,1.22918,56,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,9,7.29129,6671.64,1.22918,56,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,10,7.29129,6671.64,1.22918,56,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,11,7.29129,6671.64,1.2276,57,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,12,7.29129,6671.64,1.2276,57,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,13,7.29129,6671.64,1.2276,57,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,14,7.29129,6671.64,1.2276,57,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,15,7.29129,6671.64,1.22582,58,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
22143571,16,7.29129,6671.64,1.22582,58,326.0691226,2731.26585862,1429.91274359,62.5928,95.906,5.1094,0.28259,8
23212531,1,13.4683,17.5753,0.940195,7,157.3738784,396.765313029,200.278015457,133.493,189.714,5.23495,0,1
23212531,2,13.4683,17.5753,0.940195,7,157.3738784,396.765313029,200.278015457,133.493,189.714,5.23495,0,1
23212531,3,13.4683,17.5753,0.940195,7,157.3738784,396.765313029,200.278015457,133.493,189.714,5.23495,0,1
23212531,4,13.4683,17.5753,0.940195,7,157.3738784,396.765313029,200.278015457,133.493,189.714,5.23495,0,1
23212531,5,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,6,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,7,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,8,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,9,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,10,15.8727,20.9414,1.03641,7,160.1002572,395.183397014,200.133192394,131.906,188.912,5.23992,0,1
23212531,11,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212531,12,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212531,13,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212531,14,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212531,15,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212531,16,12.6681,19.6812,0.957402,7,158.0943896,889.736661657,1370.60083853,130.169,164.824,5.23627,0,1
23212851,1,4.03569,3.16258,0.612281,18,43.63362456,492.39635337,243.66349788,103.398,117.246,5.54533,0,3
23212851,2,4.24298,3.72625,0.54779,25,44.15076925,664.087545406,353.358257865,103.922,117.483,5.49622,0.27887,8
23212851,3,4.79873,3.8378,0.945452,31,42.28288844,815.759803617,476.39348316,103.51,117.413,5.40761,0.196255,14
23212851,4,5.31911,3.98669,1.03926,41,39.94967748,1087.00909338,655.609005309,103.02,117.343,5.32959,0.191795,16
23212851,5,3.92129,3.88162,1.12867,55,43.63707145,1388.14042589,820.452559853,105.05,111.15,5.45435,0.213935,19
23212851,6,3.8747,3.49197,1.09726,58,42.21083732,1533.39128404,942.340279208,104.707,110.798,5.34553,0.208835,21
23212851,7,3.8747,3.49197,1.13691,61,42.21083732,1533.39128404,942.340279208,104.707,110.798,5.34181,0.221675,22
23212851,8,3.92439,4.5386,1.13671,62,42.21083732,1677.98433723,1074.79424606,98.1498,104.707,5.34181,0.221675,22
23212851,9,3.92439,4.5386,1.13484,65,42.21083732,1677.98433723,1074.79424606,56.5249,98.1498,5.34181,0.221675,22
23212851,10,3.3003,4.15932,1.17268,68,42.22896129,2000.68317167,1541.39634737,47.1528,56.5648,5.32656,0.187835,19
23212851,11,3.3003,4.15932,1.16954,72,42.22896129,2000.68317167,1541.39634737,47.1528,53.2487,5.32656,0.187835,19
23212851,12,3.32501,4.38789,1.36803,87,42.3700614,3078.98978077,2908.03223706,47.2702,53.3811,5.32423,0.19947,18
23212851,13,3.32501,4.38789,1.36845,89,42.3700614,3078.98978077,2908.03223706,47.2702,53.3811,5.32423,0.19947,18
23212851,14,3.32501,4.38789,1.36845,89,42.3700614,3078.98978077,2908.03223706,47.2702,53.3811,5.32423,0.19947,18
23212851,15,3.32501,4.38789,1.36845,89,42.3700614,3078.98978077,2908.03223706,47.2702,53.3811,5.32423,0.19947,18
23212851,16,3.32501,4.38789,1.36845,89,42.3700614,3078.98978077,2908.03223706,47.2702,53.3811,5.32423,0.19947,18
23215831,1,13.9468,13.2896,2.62113,10,209.5786953,1355.13913281,573.159682128,94.2357,158.635,5.49014,0.11247,8
23215831,2,7.3223,8.80347,2.00954,12,200.6890548,1567.73146627,702.204318234,93.554,136.345,5.52043,0.12398,9
23215831,3,11.9447,12.6246,2.06929,21,206.2207573,2107.65182611,917.731882684,51.2804,94.1197,5.51813,0.110135,12
23215831,4,12.2277,13.8058,1.73375,28,207.7351651,2634.96644328,1109.54651054,42.8422,68.4468,5.5621,0.131615,16
23215831,5,5.42071,9.01949,1.65852,36,208.1221063,2983.5566062,1264.20157583,42.8392,62.0967,5.56465,0.119475,16
23215831,6,5.20145,8.0585,1.61191,42,207.3415525,3311.90528705,1444.58967594,42.8525,62.1164,5.56874,0.13405,21
23215831,7,5.32567,8.08866,1.58712,45,207.3415525,3540.12647192,1638.56915704,42.8525,62.1164,5.57526,0.111005,22
23215831,8,5.32567,8.08866,1.5833,46,207.3415525,3540.12647192,1638.56915704,42.8525,62.1164,5.57526,0.111005,22
23215831,9,5.37776,8.16645,1.57122,50,207.3415525,4020.45178438,2130.84836623,40.4602,59.724,5.57526,0.111005,22
23215831,10,5.27127,8.41893,1.55954,55,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,11,5.27127,8.41893,1.56789,56,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,12,5.27127,8.41893,1.56789,56,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,13,5.27127,8.41893,1.56789,56,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,14,5.27127,8.41893,1.56789,56,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,15,5.27127,8.41893,1.56273,57,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23215831,16,5.27127,8.41893,1.56273,57,206.5609987,4526.22436955,2590.87859603,34.1247,53.3948,5.57513,0.11105,22
23820591,1,14.67,29.3503,1.60997,9,226.5207156,1460.11075793,893.556676511,202.973,222.384,5.78725,0,1
23820591,2,12.9387,23.7566,0.981733,12,223.8932959,1849.95633339,1027.25097731,199.044,204.863,5.79512,0,1
23820591,3,14.4146,23.4908,0.864551,16,222.6757654,2324.30971404,1235.39388282,189.237,192.493,5.79414,0,1
23820591,4,14.8525,21.0937,1.35438,35,233.2299202,3702.43219512,1526.96508187,176.216,177.895,5.69661,0.0931,2
23820591,5,14.004,18.6422,1.03454,53,223.7298466,4321.4103641,1529.55435763,175.951,176.902,5.69679,0.09251,2
23820591,6,14.1385,19.4189,1.0603,76,229.6051262,4964.55661797,1629.87015254,170.31,174.213,5.60384,0,3
23820591,7,13.8779,20.123,1.07132,101,230.8549018,5530.05068998,1737.71445135,170.246,171.478,5.56445,0.039165,4
23820591,8,14.8029,18.764,1.07499,139,233.2299202,6338.03196584,2019.26515269,122.988,138.511,5.56451,0.039,4
23820591,9,13.9755,17.7428,1.08542,178,233.2299202,6990.47718307,2179.05559467,95.8536,114.896,5.56451,0.039,4
23820591,10,13.9755,17.7428,1.0893,182,233.2299202,6990.47718307,2179.05559467,95.8536,114.896,5.55321,0.037645,5
23820591,11,13.9755,17.7428,1.0893,182,233.2299202,6990.47718307,2179.05559467,95.8536,114.896,5.55321,0.037645,5
23820591,12,13.9755,17.7428,1.09068,181,233.2299202,6976.40389441,2177.12092388,95.8536,114.896,5.55321,0.037645,5
23820591,13,13.9755,17.7428,1.09068,181,233.2299202,6976.40389441,2177.12092388,95.8536,114.896,5.55321,0.037645,5
23820591,14,13.9755,17.7428,1.09068,181,233.2299202,6976.40389441,2177.12092388,95.8536,114.896,5.55321,0.037645,5
23820591,15,13.9755,17.7428,1.08957,184,233.2299202,6976.40389441,2177.12092388,84.4208,90.5289,5.58059,0.09729,6
23820591,16,14.6034,17.8593,1.09984,193,233.2299202,7502.88059443,2844.15988632,65.7157,73.3237,5.58059,0.09729,6
23820871,1,55.9278,39.2551,0.689423,7,212.1271701,1239.59933236,814.107402945,197.546,202.719,5.95136,0,3
23820871,2,12.8008,20.5998,1.59484,10,234.1194402,1460.96643911,844.630447298,202.109,213.485,6.08332,0.083045,5
23820871,3,15.4759,22.0345,1.26793,17,232.2703505,2237.68782722,1158.43342841,117.577,187.536,6.09041,0.0921,6
23820871,4,14.5897,18.5624,0.957525,25,228.6277661,2918.20685684,1385.49074366,102.338,167.156,6.04599,0.08165,10
23820871,5,14.5391,18.0522,0.874627,44,228.6277661,3810.41708777,1473.66372119,102.338,158.467,6.01601,0.0622,16
23820871,6,15.705,27.1235,0.823253,68,228.6277661,4520.75924281,1547.88741028,102.338,158.467,6.01058,0.066075,26
23820871,7,14.6898,24.8106,0.821139,107,229.3227036,5314.14106933,1679.67997338,73.5815,126.124,6.02577,0.06303,34
23820871,8,15.4388,18.4509,0.99955,138,230.8549018,5874.48287531,1822.31927452,70.414,122.948,6.07207,0.08528,50
23820871,9,13.2832,17.5866,1.02616,198,235.7250238,6794.57924145,2101.83667043,52.4796,103.642,6.09097,0.07866,62
23820871,10,13.4417,17.5213,1.06076,237,235.7250238,7283.32199978,2226.01329039,52.4796,103.642,6.12067,0.105,94
23820871,11,13.4417,17.5213,1.0676,241,235.7250238,7273.12370509,2225.0876829,52.4796,103.642,6.12685,0.102085,102
23820871,12,13.4417,17.5213,1.0676,241,235.7250238,7273.12370509,2225.0876829,52.4796,103.642,6.12982,0.103885,103
23820871,13,13.4417,17.5213,1.06617,243,235.7250238,7273.12370509,2225.0876829,52.4796,103.642,6.12993,0.105095,104
23820871,14,13.4417,17.5213,1.06617,243,235.7250238,7273.12370509,2225.0876829,52.4796,103.642,6.12993,0.105095,104
23820871,15,13.4417,17.5213,1.06617,243,235.7250238,7273.12370509,2225.0876829,52.4796,103.642,6.12993,0.105095,104
23820871,16,13.4176,18.6231,1.06313,259,238.0566781,7787.99538198,2794.70349214,38.1249,51.2168,6.12999,0.105075,104
23821341,1,17.283,15.0019,1.2702,14,206.0328462,2339.01213941,1117.58550912,117.662,189.08,5.52912,0,3
23821341,2,17.676,15.2383,1.32998,20,209.4274769,2853.37862812,1224.45442945,102.058,170.847,5.63792,0.098775,5
23821341,3,21.5389,33.9699,1.41884,37,219.9705127,3923.38188302,1346.12078694,102.443,158.731,5.63855,0.096955,5
23821341,4,16.0806,23.3662,1.19388,54,215.297197,4482.12002681,1414.22945911,102.21,158.478,5.75534,0.14157,7
23821341,5,16.2182,22.3693,1.16247,77,215.297197,5144.94430141,1574.69359913,102.21,154.906,5.70837,0.15293,8
23821341,6,15.7582,24.0902,1.17829,114,219.9705127,5888.61549452,1707.53551416,73.5888,126.252,5.82396,0.114045,13
23821341,7,12.0032,20.6492,1.15644,158,219.9705127,6657.85679058,1952.80917674,52.6628,103.706,5.84588,0.162545,17
23821341,8,13.4753,26.0891,1.19965,201,223.6242161,7255.94419018,2091.10532282,51.3716,91.6245,5.87964,0.17374,27
23821341,9,11.7359,25.749,1.10824,208,224.1935089,7353.84809394,2122.22816889,51.3706,91.6244,5.88341,0.17823,30
23821341,10,11.7186,25.7184,1.10654,209,224.1935089,7358.88272655,2118.38975477,51.3706,91.6244,5.88341,0.17823,30
23821341,11,11.7186,25.7184,1.10654,209,224.1935089,7358.88272655,2118.38975477,51.3706,91.6244,5.88341,0.17823,30
23821341,12,11.7186,25.7184,1.10654,209,224.1935089,7358.88272655,2118.38975477,51.3706,91.6244,5.88341,0.17823,30
23821341,13,11.7023,25.7219,1.10738,211,224.1935089,7371.93848283,2113.16386117,51.3706,91.6244,5.90323,0.17071,31
23821341,14,11.8049,25.8413,1.1072,223,224.1935089,7752.07441756,2609.64818164,40.2538,44.6787,5.90323,0.17071,31
23821341,15,11.7623,25.8927,1.11002,231,224.1935089,7945.19659663,2864.56762373,40.2538,44.6787,5.90323,0.17071,31
23821341,16,11.7623,25.8927,1.12572,233,224.1935089,7945.19659663,2864.56762373,40.2538,44.6787,5.90323,0.17071,31
23823491,1,38.2242,34.3072,2.05934,6,378.9121701,1329.08205282,766.648443506,212.757,266.144,5.78943,0.243045,2
23823491,2,15.7304,31.1137,1.70848,10,398.1424806,1991.95617434,988.39695786,199.367,205.19,5.90074,0.14218,4
23823491,3,14.5129,30.1437,1.5991,11,398.1424806,2145.45714331,1060.06713704,190.517,199.367,5.77918,0.14218,5
23823491,4,16.0979,26.1541,1.34906,23,403.9132416,3386.15487967,1417.91714464,182.695,183.199,5.77829,0.13979,5
23823491,5,19.3098,27.0955,1.16499,47,401.1045822,4341.4416787,1388.06419799,174.007,176.234,5.77872,0.140955,5
23823491,6,13.0277,21.823,1.20602,65,401.1045822,4817.79579783,1426.745805,170.373,174.007,5.77927,0.133595,7
23823491,7,15.493,27.2807,1.16948,84,399.0197697,5338.9326485,1595.86324878,170.258,173.865,5.76861,0.139505,8
23823491,8,13.7023,22.9708,1.19569,105,399.0197697,5845.96111611,1772.82518743,122.957,170.258,5.78452,0.12329,10
23823491,9,17.2043,20.0398,1.2225,153,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.8183,0.10139,11
23823491,10,17.2043,20.0398,1.22955,162,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.84091,0.086805,13
23823491,11,17.2043,20.0398,1.22818,163,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.85188,0.100175,14
23823491,12,17.2043,20.0398,1.22329,165,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.85188,0.100175,14
23823491,13,17.2043,20.0398,1.22329,165,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.85213,0.102655,15
23823491,14,17.2043,20.0398,1.22329,165,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.85213,0.102655,15
23823491,15,17.2043,20.0398,1.2195,166,406.0314111,6864.38143667,2105.92811722,47.9775,95.8536,5.85213,0.102655,15
23823491,16,17.0103,20.0293,1.28216,173,408.1807138,7275.66380962,2506.29220112,47.891,78.6008,5.85223,0.102345,15
23102851,1,7.10133,9.36605,1.18263,15,456.4860974,1543.73342123,775.693959136,219.075,248.802,5.15493,0,1
23102851,2,7.10133,9.36605,1.18263,15,456.4860974,1543.73342123,775.693959136,219.075,248.802,5.15493,0,1
23102851,3,6.86708,9.45551,1.12919,18,453.3961273,2031.21132202,1306.8160081,175.72,187.177,5.15261,0,1
23102851,4,7.02259,7.92847,1.05997,24,453.4116939,2844.98999123,1813.18159917,153.425,161.556,5.15262,0,1
23102851,5,7.49004,10.6797,1.09532,43,447.484155,4283.76096612,2143.31242201,148.162,156.295,5.14813,0,1
23102851,6,7.52478,11.4197,1.06757,73,445.2703621,5525.94933139,2243.15580772,101.791,121.982,5.14644,0,1
23102851,7,7.17527,10.7212,0.984688,136,443.8026541,6939.83076108,2263.02275932,96.8608,111.968,5.14532,0,1
23102851,8,7.71174,11.3441,0.953416,200,443.0576811,7717.90266194,2197.87181958,96.8579,111.966,5.14475,0,1
23102851,9,7.71174,11.3441,0.953517,200,443.0576811,7704.07232539,2194.68892307,96.8579,111.966,5.14475,0,1
23102851,10,7.71174,11.3441,0.957831,198,443.0576811,7703.43476852,2188.1013878,96.8579,111.966,5.14475,0,1
23102851,11,7.71174,11.3441,0.957831,198,443.0576811,7703.43476852,2188.1013878,96.8579,111.966,5.14475,0,1
23102851,12,7.71174,11.3441,0.957019,197,443.0576811,7699.89956353,2193.11493762,96.8579,111.966,5.14475,0,1
23102851,13,7.71174,11.3441,0.957019,197,443.0576811,7699.89956353,2193.11493762,96.8579,111.966,5.14475,0,1
23102851,14,7.71174,11.3441,0.958042,203,443.0576811,7699.89956353,2193.11493762,96.8579,110.497,5.14475,0,1
23102851,15,8.93751,12.6277,0.98147,216,441.5921969,8398.81209447,3082.05831091,59.8943,73.5456,5.14362,0,1
23102851,16,8.93751,12.6277,0.961044,214,441.5921969,8277.76794055,2944.33909721,74.8452,88.4964,5.14362,0,1
23103861,1,19.1983,65.1741,1.4993,9,216.4524611,962.452609611,418.914747813,177.021,231.695,5.66247,0.204245,6
23103861,2,7.15908,9.41547,1.6683,14,216.7860311,1294.74822219,564.045868668,154.006,206.656,5.55829,0.244735,10
23103861,3,7.21749,7.06113,0.949097,16,217.009523,1556.37229587,803.706483287,153.687,206.581,5.64256,0.168615,13
23103861,4,7.31233,10.9176,1.20346,23,217.3564358,2013.60661737,977.721108172,112.812,153.209,5.61731,0.16789,14
23103861,5,7.40708,9.40844,1.00664,26,217.9601975,2269.74114208,1164.87136319,112.699,152.415,5.57702,0.197645,20
23103861,6,8.58245,10.8189,1.20462,34,217.3564358,2813.89167437,1430.51854988,100.678,120.223,5.59477,0.206625,19
23103861,7,8.6317,11.0219,1.18957,37,217.3564358,3054.92613734,1605.94975952,100.678,120.223,5.59477,0.206625,19
23103861,8,8.6317,11.0219,1.19207,38,217.3564358,3054.92613734,1605.94975952,100.678,116.699,5.63415,0.2192,17
23103861,9,8.45133,10.2892,1.24749,46,217.3564358,3833.18301064,2148.53420421,96.0843,100.678,5.63415,0.2192,17
23103861,10,7.48727,10.8886,1.39331,53,217.3564358,4396.96499709,2630.71130237,90.5169,95.111,5.63415,0.2192,17
23103861,11,8.82778,10.0426,1.4008,55,217.3564358,4593.86830207,2778.18598569,90.5502,96.0843,5.63415,0.2192,17
23103861,12,8.82778,10.0426,1.41532,57,217.3564358,4671.65706289,2813.0588862,83.5388,90.5502,5.63415,0.2192,17
23103861,13,8.82778,10.0426,1.41532,57,217.3564358,4671.65706289,2813.0588862,83.5388,90.5502,5.63415,0.2192,17
23103861,14,8.82778,10.0426,1.41524,56,217.3564358,4642.59681416,2830.1743044,83.5388,90.5502,5.63415,0.2192,17
23103861,15,8.82778,10.0426,1.41524,56,217.3564358,4642.59681416,2830.1743044,83.5388,90.5502,5.63415,0.2192,17
23103861,16,7.27346,8.68283,1.4303,61,217.0551109,5385.70540012,3531.58540915,66.2699,70.8396,5.61695,0.215895,18
23106451,1,14.6891,13.9983,1.21032,9,577.220647,1510.98907813,567.550330859,156.35,207.052,5.40387,0,3
23106451,2,14.2315,14.1243,1.27368,11,576.4445408,1828.45718252,860.281833373,156.856,207.418,5.43432,0.125475,5
23106451,3,19.4294,15.5329,1.27255,11,576.8303701,1827.70654894,860.152439612,147.563,198.195,5.4301,0.181115,6
23106451,4,20.2007,16.2255,1.27255,11,576.8303701,1827.70654894,860.152439612,147.563,198.195,5.42594,0.249565,7
23106451,5,20.2007,16.2255,1.27255,11,576.8303701,1827.70654894,860.152439612,147.563,198.195,5.42594,0.249565,7
23106451,6,19.5565,16.2874,1.28001,11,577.220647,1826.95662293,860.025363357,147.445,198.146,5.42605,0.249385,7
23106451,7,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,147.445,198.146,5.74206,0.298815,9
23106451,8,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,9,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,10,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,11,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,12,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,13,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,14,19.5565,16.2874,1.54301,15,577.220647,2723.62410481,1799.55016159,88.1431,108.551,5.77093,0.338615,9
23106451,15,18.7705,15.543,1.54801,17,577.220647,4305.05690542,4649.12546424,57.8496,108.551,5.77093,0.338615,9
23106451,16,18.7705,15.543,1.54801,17,577.220647,4305.05690542,4649.12546424,57.8496,108.551,5.77093,0.338615,9
22135611,1,11.4604,21355.7,1.00477,7,419.9935394,1015.86154361,565.243429105,93.9705,169.458,5.38408,0,1
22135611,2,11.4604,21355.7,1.00477,7,419.9935394,1015.86154361,565.243429105,93.9705,169.458,5.38408,0,1
22135611,3,11.4604,21355.7,1.00477,7,419.9935394,1015.86154361,565.243429105,93.9705,169.458,5.38408,0,1
